ERROR,STD_SMILES
CCC)CCNcncNcccF)cO)cF)c6)))))))ncc6NC)C=O)C%10C,Ccncccn6)NC)CC)C=O)N6C
CCOC=O)ccccNCCC)O)))CCC)O))))cc6,CC=O)ccccC)cc6
COcnn-ccccNC=O)ccccCC)C)C))cc6))))))))cc6))))))c=O)o5,COcnnC)c=O)o5
O=CNccccNCCCC=O)NCCOCC6)))))))CC6))))))cc6)))))))ccncOcccccc6)))))))nc6,CC=O)ccncC)nc6
COccNCCCCN)CC3)))C5)))))cccc=O)cC=O)O))cnCCC3F))))c%106,CCCC3F
COC=O)CCCC)C=CC)Ccccoc5)))))CC5OC8CO)CCC)C=O)OC)))C=CC=O)C6%16C,CC=O)CCCC)C=CC)Ccccoc5)))))CC5OC8CO)CCC)CC)=O))C=CC=O)C6%16C
CCC)OBccccCCN=CN)N))))OC=O)ccccnc6)))))))))cc6))))))OC5C)C,CC=O)ccccnc6
CCC)NCCCOccccCNCCOCC6)))))))cc6)))))))CC6,CCCCNC)CC6
CccF)cN)cc=O)cc-ccccNC=O)CN)CCCCN))))))))cF)c6))))))oc6c%10F,Cccc=O)ccN)cF)cC)cF)c6o%10
CC=O)OCCC)=O))CCCCCCC=CC=O)CCC6C%10CC)CC%14%17C,CC=O)CC)CCCCCCC=CC=O)CCC6C%10CC)CC%14%17C
O=CO)cccncc6NcnnCCCCC5)))))ccccF)cc96,CC=O)cccncc6C
COC=O)ccccCOnnncccccc69)))))))))))cc6,COCccccCC)=O))cc6
CC=NNcccccc6))))))C=O)C5=CccccCl)cc6,CC=NNC)C=O)C5C
NC=O)CCN)C=O)NCCCC5P=O)Occcccc6)))))))Occcccc6,CC=O)CN)CCN)=O
Nccccc-cccF)ccc6OcccF)cS=O)=O)Ncncns5)))))))cc6Cl))))))))))))))n6,CcccF)cSC)=O)=O))cc6Cl
CCCCCNC=O)CCCN)=O)))cccccc6)OCO5))))))))cccccc69,CNC=O)CCCN)=O)))cccccc6)OCO5))))))))cccccc69
COcccccc6OC))))CNC=O)CNCcccncc6))))))))CC)C)C))))CC6.Cl,CCcccncc6
CCCC)C=O)Nccc-cccccc6))))))nc-cccccc6))))))n6,CNcccC)ncC)n6
CCC)ccccC=O)NC)CCNCCNcccccccoc95)))))))))CC6))))))))))cc6.Cl,CC=O)ccccCC)C))cc6
COccccCl)c-ccccNC=O)cconc5C))))))))nc6N)))))))c6,CNccccC)cN)n6
CccscNC=O)cccccCl)c6))))))))n5,CC=O)cccccCl)c6
COcccc-cnonc5NC=O)cccccCl)c6)))))))))))))cc6OC,CC=O)cccccCl)c6
CNCCNC=Ncccccc6NcscCO))cc5%14))))))))))))))CC6,CNCCNC)CC6
COccccF)cc6CC)C)CCO)CNCCC)C=O)CC)C6)))))))CF)F)F,CCCNC)CCC)C6=O
Cc[nH]c-cccccc6Occcccc6)))))))))))))cnc[nH]c=O)c96,Cc[nH]cC)cc=O)[nH]cnc96
Ccncccccc6nc%10NN=CccccO)cc6,Ccncccccc6nc%10C
CCC)CNC=O)ccnCcccccc6)))))))cccccc96)))))))))))CN)=O,CC=O)ccnC)cccccc96
CCccccNcncccCl)ccc6o9))))))))))cc6,CcncccCl)ccc6o9
CCO)C=O)NCCCCCCCCCC=O)NCcccccc6))))))cccccc6)))))))))N5C%11=O,CNCCCCCCCCCCC)=O))N5C%11=O
O=CNcnnc-ccccBr)cc6))))))s5))))))ccccs5,CC=O)ccccs5
CcccO)ccC)c6C=CccnccCN)=O))c6,CCccnccCN)=O))c6
Ccncc-cncNccccC=O)NCCCNC)C))C5))))))cc6)))))))ncc6F)))))))n5CC)C,CC=O)ccccC)cc6
NCCCSCccccCl)cc6))))))))))C=O)O,CO
CNC=O)Ncccc-cncNCCOCC6))))))ccnnCCF)F)F)))c5n9)))))))))cc6,CcncC)ccnnC)c5n9
COcccc-cncCS=O)CC=O)NCCCCCC6C))))))))))))cC)o5)))))cc6,CC=O)CS=O)CcncC)oc5C
CCC)C=O)NccccC#N))cCl)c6))))))C=S)N5CCCSN)=O)=O,CccccC#N))cCl)c6
N#CcccS=O)=O)Ncncns5)))))))ccc6OcccCF)F)F))cF)cc6-cccnnc6,CcccF)cCF)F)F))cc6C
O=CNccccccccnc%106)))))))))))ccccNC=O)CCC=CCC5)C6C9=O))))))))))cc6,CNC=O)CCC=CCC5)C6C9=O
CCCNCCCncccccc6cccccc6%13))))))))))))))))CCC)N6,Cncccccc6cccccc6%13
O=CNccccF)cc6)))))))NCC=O)NCC=O)NCCCC5)))))))cccccc6NCCCCCC6))))))C%11=O,CCCCCCC6
O=c[nH]ccnc-ncnccccF)cc69)))))))))nc6n9CCCOccF)cccc6%10,CCCCOccF)cccc6%10
COC=O)CNC=O)cnnCCCCCF))))))cccccc96)))))))))))CC)C,CC=O)cnnC)cccccc96
COccc-cnnCCNCCCNC)C))CC6))))))))cncncN)c96)))))))))ccc6NCcccccc6,CcnnC)cncncN)c96
CC=O)NO)CC=CcccccOcccccc6)))))))c6,CCcccccC)c6
FcccF)ccC=NNccnccCl)n6)))))))))c6,CN=CcccF)ccF)c6
O=S=O)CCNCcccNCCCCOCC6))))))))c[nH]c-cccccc6))))))cc5c9))))))))))CC6,CCcccC)c[nH]cC)cc5c9
Cnnccc5Ncccccc6)C=O)CCCCNC=O)NCCC3cccccc6)))))))))))CC6)))))O6,CNCCC3cccccc6
CccccNcncN)cccccc6n%10)))))))))))cc6Cl,CcncN)cccccc6n%10
[H]C[H])CCCC[H])[H])C6nnnnc5CCCCOcccccc6)CCC=O)N6,Ccccccc6)CCC=O)N6
COccccCO)CCNCcccccc6))))))cccccc6)))))))CC6))))))cc6,CCcccccc6))))))cccccc6
CcccC)ncNS=O)=O)ccccNC=O)ccccC#N))cc6))))))))cc6))))))))n6,CC=O)ccccC#N))cc6
Ccccccc6CCCccccNSC)=O)=O)))cc6))))))=NN5C=O)ccccs5,CccccC=NNC)Ccccccc6C)))))))C5)))))cc6
CCC)=CCCCC)=CCCCC)=CCONC=O)CP=O)O)O,CCCCCC)C
CNCCNcccccc6CCNC=O)ccccOCCF)F)F))))nc6))))))))CO6))))))))))CC6,CNCCOcccccC)c6C%10
CCC)CNC=O)ccccC=O)O))cc6))))))))C=O)NCCCC5C=O)NCC=O)CF)F)F)))CC)C,CC=O)ccccCC)=O))cc6
O=CNCCO))C=O)OCcccccc6)))))))))))OCCcccccc6-cccccc6%13,CCCcccccc6-cccccc6%13
NcncNCCC3))))cncnCC=CCCO))C5)))))c5n9,CCC=CCCO))C5
O=COCC=O)cccc[nH]5))))))))ccccS=O)=O)NCCCCCC7))))))))cc6,COCC=O)cccc[nH]5
COC=O)C=COCC)OC))OC5CCCCCCC=CC=O)CCC6C%10CCC%14%17C,COC
C=CC=O)NCCCCnnc-ccccNC)C))cccccc%106))))))))))ccN)ncnc69)))))))))C6,CccccNC)C))cccccc%106
Ccccccc6-nc-cccco5)))))ncccccc6c%10=O,Ccncccccc6c=O)n%10C
NCCCCCNC=O)OCCcccccc6-cccccc6%13)))))))))))))))))))))C=O)O,CCCcccccc6-cccccc6%13
O=CNcccc-nnccn5)))))nc6)))))))NCCCC5CN5CcccccOccccCl)cc6)))))))c6,CCcccccC)c6
O=CC=CC=O)N5cccccBr)c6,CNC=O)C=CC5=O
O=S=O)Ncnccs5))))))cccCl)cNCCCCCCO)C6))))))))cc6F,CcccF)cSC)=O)=O))cc6Cl
[H]cc[H])c[H])c[nH]cS=O)CcncccOCCCOC))))))c6C)))))))))nc5c9[H],CCCCOC
CNC)S=O)=O)cccccC=O)OCC=O)Ncccccc6NC=O)C%10C)C)))))))))))))))c6,CNcccccc6NC=O)C%10C)C
CNC=O)CCC=O)NCCcccccc6)))))))CO)CNCCCC3))))S=O)=O)cccco5,CCCO)CCcccccc6)))))))NC
CCcncnc-cccn[nH]5)))))c6CCN%10C=O)cccccCF)F)F))c6Cl,CC=O)cccccCF)F)F))c6Cl
CcnocNC=O)NCCCCC6))CCccccOCF)F)F)))cc6))))))CO5))))))))))c5C,CccccCCOCCCNC)CC6)))))C5)))))cc6
O=CNcncccccc6s9))))))))))cccccS=O)=O)NCCCCCC7))))))))c6,CC=O)cccccSC)=O)=O))c6
COccccCCNC)CCCCC#N))ccccOC))cOC))c6))))))CC)C)))))))))cc6OC.Cl.O,CCCCCC#N))ccccOC))cOC))c6))))))CC)C
CCCCCCC)CCC[N+]6[O-])CC=O)NccccNC=O)CCCC=O)O)))))))cc6)))))))))))))C6O7,CNccccNC))cc6
C#CC=O)Ncccccc6)C=CcncCC))[nH]c5C)))))))C=O)N5,CNcccccc6)CC)C=O)N5
COccccOcccccc6NS=O)=O)ccccOC))cOC))c6))))))))))nC)c=O)n5C)))))))))cc6,Ccccccc6C)))nC)c=O)n5C
COCCccccOCCO)CNCC)C)))))))cc6.O=CO)C=CC=O)O,CCCO)CC
O=CNCCCCC5Ncncccccc6s9))))))))))))))))cccccc6-nnccn5,CC=O)cccccc6C
COccccc=O)cc-ccccC)cc6))))))oc6c%10,COccccc=O)ccC)oc6c%10
O=CNCCNCCCC7OC=O)ccccO)cc6))))))))))))))))ccccO)cc6,CC=O)ccccO)cc6
COC=O)CNCCcsc-cccccc6Cl)))))))cc5C9.O=S=O)O)O,Ccccccc6Cl
COcccc-ccsc-ccccs5)))))n5)))))cOC))c6,COccccC)cOC))c6
Occcc-nccCcccccc6)))))))nn5)))))cc6,CnccCcccccc6)))))))nn5
C=CC=O)OCC5CCCC)CCCOC=O)cccccC)c6))))))))CC)C%106,C=CC=O)OCC5CCCC)CCCC)CC)C%106
C#CCNcccncscc=O)n-ccccOC))cc6))))))cnc6c%139,COccccC)cc6
[H]C[H])[H])C=O)NCCNccccOCCCOCCnccnc5))))))ccccCl)cc6Cl)))))))O5)))))))cc6))))))CC6,CCCCOCCC))ccccCl)cc6Cl)))))))O5
C=CCOC=O)NccccNCccccF)cc6))))))))nc6N,CCccccF)cc6
CcccC)cNC=O)CCCCN5CCO))))))))))cC)c6,CNccC)ccC)cc6C
FCF)OccccC=NNccnccCl)n6)))))))))cc6,CN=CccccC)cc6
CCC=O)NccccCl)cc6))))))CCCNCCcccccc6))))))))CC6,CCCcccccc6
OccccCScccO)ccc6OC%10ccccOCCNCCCO)CC6)))))))))cc6))))))))))))))))cc6,CCCOccccCOccccO)cc6SC%10ccccO)cc6))))))))))))))))cc6
O=Ccn[nH]c=O)cccccc%106))))))))))NCCNCcccccc6-cccccc6%13)))))))))))))CC6,CCcccccc6-cccccc6%13
C#CccccCOC=O)NCCCC5C=O)NCCCCBr)=NO5))))))))))))))))cc6,C#CccccCC))cc6
O=CNcnccs5))))))cscccccc6c9Cl,CC=O)cscccccc6c9Cl
O=Cccccnc6))))))NCCNCccccF)cc6)))))))CC6,CCccccF)cc6
CC=O)NCCCccccC=O)N=CN)N))))cc6CF)F)F))))))))CC6.Cl,CCC)=O
CCN)C=O)NCC=O)NCCCC5C=O)NCCCCcccccc6%10))))))))))))))))))CC)C)C,CNCCCCcccccc6%10
CNO)C=O)C=Ccccc-cccccc6))))))cc6,CCccccC)cc6
Cl.O=COCCNCCOCC6)))))))CN5N=Ccccc[N+]=O)[O-]))o5,CN=Ccccc[N+]=O)[O-]))o5
Occcccc6OCcncc-ccccCl)cc6))))))cc6CCO)CC%15)NCCCC3))))CCC%17%146,Cccnccc6)CCO)CCccccO)cc6C%10CCN%12C))))C%14O5
CcccccCl)c6-cnnccC)ncncccc6n%13%10,CcccccCl)c6C
COccccNS=O)=O)cccNC=O)cccco5)))))))ccc6NCCCCC6))))))))))))))cc6,CNccccC)cSC)=O)=O))c6
COccccSC=O)NCCCC=O)O))))C=O)O))))))cc6,COccccSCC)=O)))cc6
O=S=O)Nccccnn6)))))))ccccOccccCl)cc6-cccnnc6)))))))))))))cCl)c6,CccccSC)=O)=O))cc6Cl
CcnocCOcccccc6OCCO)CNCC)C)C)))))))))))))))n5.Cl,CCcncC)no5
CCC=O)O))ccccCCCCC=NO))C6))))))cc6,CC=O)CC)ccccCCCCC=NO))C6))))))cc6
CCNCCO)CP=O)O)CCCCCCC6))))))))))))ccccCl)cCl)c6,CCC)ccccCl)cCl)c6
C#CCNCC)=CC=O)OC)))Cccccc[N+]=O)[O-]))c6))))))CC=O)OCC))))=C6C,CC=O)C=CC)NC)CC)=CCC)=O))C6ccccc[N+]=O)[O-]))c6
NcncN)c-cccCl)ccCl)c6Cl)))))))cCF))n6,CcccCl)ccCl)c6Cl
CCOccNCCNCccccOCCCNCCCC4))))CC6)))))))cc6)))))))CC6))))))cccc6NC)C%10=O,Ccccccc6OCC)C=O)N6C
CCCNCCCCNC=O)CCCCCC5))))CC6=O)))))))))))CCOcccccOC))c6C%10.Cl,COcccccc6CCC)CO6
COcccOC))cccccc6c%10C=CC=O)NC=S)NC6=O,CCccOC))ccOC))cccccc%106
COC=O)CCCC)C)))NC=O)CC)NC=O)CO)CN)ccccCC)C))cc6,CC=O)CO)CN)ccccCC)C))cc6
CcnocCOcccccc6OCCO)CNCC)C)C)))))))))))))))n5,Ccccccc6C
O=CNCCcccccc6C9))))))))))Occccc-cccccc6))))))c6,COcccccC)c6
O=CO)CCCC=CCCCO)CCO)C5C=CCO)COcccccCF)F)F))c6,CcccccCF)F)F))c6
O=CC=CccccO)cc6)))))))CCC5=CccccO)cc6,CCccccO)cc6
CNCCCC5CCOC=O)CC=Ncccccc69)))))))))))C7,COCCCCCCC7)N5C
C=CCNC)CC#CC=O)NccccncncNcccccBr)c6)))))))c6c%10,CNccccncncC)c6c%10
CCC)C)COCCCC6CNcccF)cS=O)=O)Ncnccs5)))))))cc6Cl,CcccF)cSC)=O)=O))cc6Cl
COcnc-cncccc6C)))))))cc-ccccN)cc6))))))c6C#N,COcncC)ccC)c6C#N
CCCNCC)C)C)))C=O)cccccCl)c6,CCC)C)C
Ccnc-ccccCF)F)F))cc6))))))sc5C=O)NCCS=O)=O)cccccn6,CC=O)cscC)nc5C
COC=O)CCOP=O)O)cccccc6))))))))CCCCC7N5C,CC=O)CCOP=O)O)cccccc6))))))))CCCCC7N5C
cccc-cc-cncccccc6[nH]9)))))))))n[nH]c5-cccco5))))))))))cc6,Ccncccccc6[nH]9
CCC)cccccCC)C))c6OCOCC=O)O))CO)CO)C6O,CC=O)COCC)CO)CO)C6O
CNCCNC=O)CC)C)ccccC=O)Nccncc-cccncc6))))))ccc6n9)))))))))))cc6))))))))CC6,CNccnccC)ccc6n9
Cl.Cl.N#CccccNCCNCC=O)NCCCC5C#N)))))))))))))nc6,CCCNccccC#N))cn6
ClcccccOcccccc6CCCNCC6)))))))))))))c6,CcccccCl)c6
NC=O)CCNC=O)ccCl)cccc6Cl)))))))))C=O)O,CC=O)ccCl)cccc6Cl
Ccccsc5C=O)NN=Cccccccccc6c%10O,CNN=Cccccccccc6c%10O
O=CO)cccccCScnnc-cccncc6))))))o5)))))))c6,CO
[H]cc[H])c[H])ccc6[H]))cC=O)cccccc6I))))))))c[H])n5CCCCC=O)O,CCCCCCC)=O
COcccc-cccCF)F)F))nncC=O)NCCNCCOCC6))))))))))cc5n9)))))))))cc6,CC=O)cccncC)ccCF)F)F))n6n9
O=[N+][O-])ccccCccO)ccc[nH]ncc95)))))))))NCCCCC6)))))))cc6,CNCCCCC6
CC=CCCC)CCC)CO)=CC=O)NCCO)ccccO)cc6)))))))C5=O,CCC=O)NCCO)ccccO)cc6)))))))C5=O
O=CO)cccccOCccccccccc6n%10))))))))))))c6,CCccccccccc6n%10
Ccnc-ccccOCCC)C))))c-ncnnn5)))))c6))))))sc5C=O)O,CccccC)cC)c6
COcccc-cnccC=O)ccccF)cc6)))))))[nH]5)))))cc6,CcnccC=O)ccccF)cc6)))))))[nH]5
CCCnccS=O)=O)ccccNC=O)CCC3ccccnc6)))))))))))cc6)))))))cn5,CCCnccS=O)=O)ccccNC))cc6)))))))cn5
CNCCOcccF)cNCCNS=O)=O)CCCC3))))))C4))))cc6C%10Ccccccc6,CS=O)=O)CCCC3
CCC)NC=O)CCCCCCCcccO)ccc6C%10CCC%14C)C%17O,CC=O)CCCCCCCcccO)ccc6C%10CCC%14C)C%17O
NCCnnccccccc69))))C=O)cccccc6-%10,Cnnccccccc69))))C=O)cccccc6-%10
CNCccc-cccccCO)CO)CN)=O))))n6))))))ccc6OccccCF)F)F))cc6%15,CcccccCO)CO)CN)=O))))n6
BrccnccNCCCNCC5C8))))))))c6.O=CO)CF)F)F,CC=O)CF)F)F
Occcccc6)OCCNCcccccc6)))))))))CC6,CCCCCccccO)cc6O%10
CccccF)cc6NcnccccNC)C=O)C=CCNC)C)))))))cc6ncncc%135,CcnccccNC)C))cc6ncncc%135
NCCCCNS=O)=O)cccccCl)cccc6c%10,CS=O)=O)cccccCl)cccc6c%10
COcccNC=O)cscnc-ccccF)cc6))))))ccc6c9N))))))))))))ccOC))c6OC,CNcccOC))cOC))cOC))c6
CCCCC=O)cccC)ccc6C))))))))NCCCC5,CCCCC)C=O)cccC)ccc6C
OC=cccccc6=CNCCCCCC6)))))))C9=Ccccccc6,CCcccccc6
CNC)CCO)CnccccBr)cc6cccBr)ccc6%13,CCCO)CNC)C
NncCcccccccccc%106)))))))))))nnc5SCcccccc6Cl,CncCcccccccccc%106)))))))))))nnc5SCcccccc6Cl
CCNC)C=O)CCCCCCcccO)ccc6C%10CCC%14C)C%17O,CCNC)C
CcnocCCCNC=O)NCCC3cccccc6)))))))))))CC6))))))n5,CNCCC3cccccc6
O=CNCCCCCCCC6)C8)))C6)))))))cnnCCCCO)CF))))))cccccc96,CC=O)cnnC)cccccc96
Cncccccc-nccc-ccccCF)F)F))nn6))))))cc6=O)))))))cc69))))))CCNCC7,CccccccnC)c5c9)))CCNCC7
CCCCCC)C)CO)C=CCC=CC=O)C5CC=CCCCC=O)O,CCCCC=O)C=CC5CC
NCCScncCCCCCC6))))))n-cccccc6))))))n5,CnncSCCN))))nc5CCCCCC6
O=CNcccccn6)))))))cccccC=O)Ncccccn6))))))))c6,CC=O)cccccCC)=O))c6
CNCC)C=O)NCCCCCCCCCNCCccccCF)F)F))cc6))))))))CC6N9C%14=O,CNCCCCCCCCCNC)CC6N9C%14=O
CCCOccNCC[N+]C)[O-])CC6))))))cF)ccc=O)cC=O)O))cn%12c%106,CC=O)ccncccC)cF)cc6c%10=O))))))OCC6C
CC=CC=O)NCCCCnnc-ccccOcccccc6)))))))cc6))))))cc5CO)))))))C6,CccccC)cc6
COccccNC=O)CON=CC)ccccs5)))))))))))cc6,CNccccOC))cc6
CcccccCCNC=O)ccccF)cc6F)))))))))C=O)NCC#N))COCcccccC=O)O))c6))))))))))))))c6,CCcccccCC)=O))c6
N#CcncNCCOCC6))))))ncNCccccCl)cc6)))))))CCCCCC6)))))))n6,CCccccCl)cc6
COccccCNC=O)CNCC)=O))))))C=O)Ncccccc6)OCCO6))))))))))))cc6,CNcccccc6)OCCO6
O=CO)CCCCNcncncsccc95)CCCC6))))))))))))C6,Ccncncsccc95)CCCC6
O=CNCcccccc6))))))))OCCOCCOC=O)CCC3)))))COC85,CCCOCCC)COC85
CCNCC))CCNC=O)cccccc6C9cccccc6,CNC=O)cccccc6C9cccccc6
Cc[nH]c-cccSC)=O)=O))ccc6OccccF)cc6F))))))))))))))ccn[nH]c=O)c96,CccccF)cc6F
C#CCCNC=O)OCCcccccc6-cccccc6%13)))))))))))))))))C=O)O,CCCcccccc6-cccccc6%13
C=CcccccOCCCNCCO6))))))))c6C9.O=S=O)O)cccccc6,Ccccccc6CC=C5
CC=O)NC)ccc-cccnccC=O)ccccs5))))))cnn95)))))))))ccc6F,CcccnccC=O)ccccs5))))))cnn95
O=CCCCCCCC=O)cccc-cccccc6))))))cc6)))))))))))))NO,CC=O)CCCCCCC=O)ccccC)cc6
C=CC=O)NCCCCCNC=O)Ccccccc6)))))))))C=O)NCCNcccccc6))))))CC6,CC=O)Ccccccc6
CCOC=O)CCCOC=O)COC))=C5cccccc6,COC=Ccccccc6))))))CCCCC)=O))))OC5=O
CcccccNC=O)C=Ccccccc6)OCO5))))))))))))n6,CCcccccc6)OCO5
CCnccC=O)O))c=O)ccncNCCNC=S)NcccccCF)F)F))c6))))))))CC6))))))nc6%10,CCnccCC)=O))c=O)ccncC)nc6%10
[H]C[H])[H])C[H])[H])C[H])[H])C[H])[H])CnncC=O)NCCCCCCCC6)C8)))C6))))))))cccccc69,CC=O)cnnC)cccccc96
CC#CCOccccS=O)=O)NCCSCC)C)C6C=O)NO))))))))))cc6,CC#CCC
O=CCOcccccc6NC=O)NCccccCF)F)F))cc6NCCCC5)))))))))))))))))))N6,CNCccccCF)F)F))cc6C
COcccccc6NC=O)cccccc6OCccC)noc5C,CC=O)cccccc6C
Ccccccc6)c-ccccC)[nH]c6=O)))))))cC=O)O))n5Cccc[N+]=O)[O-]))ccc6F,CCccc[N+]=O)[O-]))ccc6F
O=CCnc-ccscn5)))))ncccccc69))))))))))NcccF)ccc6F,Ccncccccc6n9C
C=CCncSCC=O)Nccccnc6Cl)))))))))))nnc5-ccccCl)cc6,CC=O)CScnncC)n5C
O=CNccccF)cc6)))))))cccccc6C=O)NCccccnc6)))))))C5,CC=O)cccccc6C=O)NC)C5
Cncc-cccSC)=O)=O))ccS=O)=O)ccncCN))s5))))))c6))))))cn5,CcccSC)=O)=O))ccS=O)=O)ccncCN))s5))))))c6
O=CCCcc[nH]cccccc96)))))))))))NCCCCCO5,CC=O)CCcc[nH]cccccc96
O=CNcccccS=O)=O)NCCOCC6)))))))c6)))))))ccccNCCCC5=O))))))cc6,CC=O)ccccC)cc6
CccC=O)NNCCCCC6))))))))nn-ccccCl)cCl)c6))))))c5-ncccc5,CC=O)cnnC)cC)c5C
COcccc-cnnccnccC=O)NcccccCl)c6F)))))))))n96)))))))))cc6,CNcccccCl)c6F
CCCCCCCS=O)=O)cccccc6OCC)=O,CCCCCCCS=O)=O)cccccc6OC
O=CO)c[nH]cO)cc5ccccccc6[nH]c9c[nH]cccccc6c9%20,CC=O)c[nH]cO)cc5ccccccc6[nH]c9c[nH]cccccc6c9%20
COcccccc6-nc-cccO)ccc6C)))))))cncc=O)[nH]c=O)nC)c6nc%129,Cccncc=O)[nH]c=O)nC)c6nc9n%12C
N#CCCCCN5C=O)CCCCCOCcccccc6)))))))))N5,CCcccccc6
O=CNO))ccccI)cc6,CC=O)ccccI)cc6
CCCcccccc6N9C=O)CON=CccccOCF)F)))cc6,CCCcccccc6N9C
O=CNccccI)cc6)))))))ccccOCF)F)F)))cc6,CC=O)ccccC)cc6
CC=O)NCC=O)NCCO)CC5C=O)NCcccc-cscnc5C))))))cc6O))))))))))))))))CC)C)C,CNCccccC)cc6O
CS=O)=O)cccccC=O)NCCCCCN5C=O)CCN)CcccccCl)c6))))))))))))))))))c6,CC=O)cccccSC)=O)=O))c6
CCncccccc6cccC=O)C=O)NccccNC)C))cc6)))))))))ccc6%13,CCncccccc6cccC=O)CC)=O)))ccc6%13
O=CCCl))NCCCC=O)NCCCCC6)))))))CC6,CC=O)CCCNC)CC6
CNCCNCCccccNcnccCl)c-cc[nH]cccccc96)))))))))n6)))))))cc6))))))))CC6,CCCccccC)cc6
CCO)C=O)NccccS=O)=O)NCCNCC6)))))))cc6Cl)))))))))CF)F)F,CNccccSC)=O)=O))cc6Cl
CC=O)CCNCCC=CC)cccccc6C9C%13,CC=CCCNC)CC6cccccc6%13
O=[N+][O-])ccccncNCCNCC6))))))cc-cccccc6))))))c6c%10,CcccC)ccc[N+]=O)[O-]))ccc6n%10
Ccnocc5C=O)Ncccc-cccCl)ccCl)c6Cl)))))))cN)n6,CNccccC)cN)n6
COCCCCNS=O)=O)ccccC=O))cc6)))))))C6,CS=O)=O)ccccC=O))cc6
CCCC)CC=O)OC4C=O)NCC=O)NCC=O)OCcccccc6)))))))))CC)C)C)))))CC)C,CCCC)CC=O)OC4CC)=O
CCCnc=O)c[nH]c-ccnnCcccccc6)))))))c5)))))nc5nCCC)))c9=O,CCCnc=O)c[nH]cC)nc5nCCC)))c9=O
CNC=O)NCCOcccOcccncccOC))cOC))cc%106)))))))))))ccc6%10,COcccncccC)c6cc%10OC
COC=O)CCCCCCCCNC)C=O)CCC6C)C%10CCC%17%14C,CC=O)CCCCCCCCNC)C=O)CCC6C)C%10CCC%17%14C
O=CNccccO)cC=O)O))c6)))))))ccccNC=O)cccco5)))))))cc6,CNccccCC)=O))cc6
Cc[nH]cccccc6c9CCNCCccccC=CC=O)NO)))))cc6CC%11,CCCccC)[nH]cccccc96
CCCCCCNCCccncccBr)ccc96))))))CO)C=O)OC)))C%12)))C6%10,CCCCCCNCCccncccBr)ccc96))))))CO)CC)=O))C%12)))C6%10
CCC)CNC=O)ccccF)cc6Cl))))))))CCCNC5,CC=O)ccccF)cc6Cl
O=ccccccc6ncC=Cccccnc6))))))))n%10CccccCl)cc6,CCccccCl)cc6
CCC=O)NCCCC5CO)OCNC=O)CCCccccc[nH]ccc95)CC%11NC)C%15)))))))))))))))))CC)C))C=O)N%125,CC=O)CCCccccc[nH]ccc95)CC%11NC)C%15
O=CO)CccccS=O)=O)NCCCC5))))))s5,CNCCCC5
NCCOccnccnc-cccncc6))))))ccc%106))))))))))))Ccc[nH]cccccc96,CcccccC)cncc6n%10
NcncNccccOccccCl)cc6)))))))cc6)))))))ns5,CccccC)cc6
CCC=O)Ncccccc6))))))CC=O)OC)))CCNCCC=O)O))))CC6.O=CO)CF)F)F,CC=O)CC)CCNC)CC6
CcccNCCcccccc6)))))))))ncN=CN)NccccCl)cc6)))))))))n6,CcccC)ncN=CN)NccccCl)cc6)))))))))n6
CCC)C)Occcccc6NcncNCCO))))ncNCCCC5)))))n6,Ccccccc6C
CNC=O)Cnc=O)nC)cccc-cccccc6))))))cc69)))))))))))cccccc6,Ccccccc6)nC)c=O)n5C
O=CCCCCN5)))))NCCCC5P=O)Occcccc6-cccccc6O%15,CC=O)CCCCN5
O=c[nH]cccCF)F)F))ccc6n9-cccCl)ccc6O,Cnc=O)[nH]cccCF)F)F))ccc69
[H]C[H])C=CCCC=O)CCO)C5C=CCO)CCCCC))))))))))))))))C[H])[H])CC=O)O,CCCCC=O)CCO)C5CC
CCCCCnc=O)cC=O)Ncncccn6))))))))cO)cccccc6%10,CC=O)ccO)cccccc6nC)c%10=O
C=CCC=O)cccc-cccccc6Cl)))))))cc6))))))))C=O)O,C=CCC=O)ccccC)cc6))))))))CC)=O
CC=O)OccccC=O)NCCCcccccc6%10)))))))))))cc6,COccccCC)=O))cc6
CcccCN)=O))nn5-ccccc-cccF)ccc6CF)F)F))))))))c6,CcccF)ccc6CF)F)F
O=CO)CNCCNC=O)ccccccccccccc6%10))))))))c6)))))))C6C=O)O,CC=O)ccccccccccccc6%10))))))))c6
O=CC=CNCCCC5cncncNCCC3))))c6C%11))))))))))))))cccccc6O,CC=CC=O)cccccc6O
COcccO)ccc6OCCNCCO)COccccc[nH]cccccc6c%139,Cccccc[nH]cccccc6c%139
NCCCCCCCNC=O)CCcc[nH]cccccc96))))))))))NC=O)NCCCC=Ccccccc69))))))))CC6))))))))))))C6,CNCCCC=Ccccccc69))))))))CC6
CNCCCCnncCccccCl)cc6)))))))cccccc6c%10=O)))))))))))CC7,CnncCccccCl)cc6)))))))cccccc6c%10=O
CCCCN)C4CNcncccc6F)))c=O)cC=O)O))cn6CCC3)))))))))))C7,CC=O)ccnC)cncC)cF)cc6c%10=O
N#CCCCCN5C=O)CCCCC=O)NccccBr)cc6))))))))N5,CC=O)CCCCCC)=O))N5
O=[N+][O-])ccccOCCCCCNCCCC5)))))))))))cc6,CCCCCCC
COcccc-cccCF)F)F))nnccC=O)NCcccco5))))))))c5n9)))))))))cc6,CC=O)ccnncCF)F)F))ccC)nc96
